id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19931188,Cutest little place in best little neighbourhood..,46299843,Brodie,,Trinity-Bellwoods,43.65048,-79.41229,Entire home/apt,121,2,39,2019-09-25,0.99,1,0
19931198,Private Den Downtown in shared Condo,97059316,Janice,,Waterfront Communities-The Island,43.64114,-79.39615,Private room,39,3,16,2020-10-10,0.40,2,175
19931658,Charming huge 1 bedroom apt,35146884,Levi,,High Park-Swansea,43.64713,-79.49143,Entire home/apt,89,3,4,2017-08-27,0.10,1,0
19932405,Studio Entire Apt.In the heart of downtown Toronto,3750707,Tarik,,North St.James Town,43.66959,-79.3706,Entire home/apt,69,2,2,2019-08-25,0.05,1,297
19932457,Exquisite 1BR + Study Condo across Scotia Arena,135718015,Ak,,Waterfront Communities-The Island,43.64213,-79.38314,Entire home/apt,191,2,32,2020-04-12,0.83,40,318
19933135,Bright One Bedroom Apartment,6492356,Briar,,Dufferin Grove,43.65392,-79.4318,Entire home/apt,85,1,14,2017-11-26,0.36,1,0
19933681,Bright Studio Sublet available for 6 months only,65869,Kailey,,Casa Loma,43.67731,-79.40724,Entire home/apt,94,180,95,2019-06-23,2.42,1,96
19933919,Room Soft Blue Accents - Little Jamaica,113147806,Tai,,Oakwood Village,43.69677,-79.44121,Private room,69,1,73,2020-03-22,1.90,8,0
19934243,Open Concept One Bedroom in Yorkville,90696008,Rasheed,,Church-Yonge Corridor,43.66806,-79.38404,Entire home/apt,275,3,0,,,1,83
19934368,Cherry's den (private room for solo guest only),139563840,Charity,,Glenfield-Jane Heights,43.73989,-79.50021,Private room,38,3,193,2020-09-30,4.94,2,12
19934451,"Contemporary, Urban Loft on the Danforth.",159947,Rosanne,,East End-Danforth,43.68722,-79.30713,Entire home/apt,150,2,70,2020-09-26,1.80,1,358
19934514,Private 2 rooms suite close to subway and highways,141054607,Lanzhu,,Pleasant View,43.7751,-79.32924,Entire home/apt,55,2,4,2018-06-01,0.11,1,0
19942412,Cassa AuCourant - Private & Spacious 2 Bedroom,80202988,David,,Trinity-Bellwoods,43.65471,-79.41234,Entire home/apt,115,7,74,2020-03-03,1.89,2,271
19942557,Private room in cozy apartment,137546221,Tamaraukro,,Parkwoods-Donalda,43.7654,-79.33428,Private room,45,10,2,2017-08-27,0.05,1,0
19943322,Studio Apt @ St. Clair West & Bathurst,141333377,Amanda,,Humewood-Cedarvale,43.68553,-79.42045,Entire home/apt,214,1,12,2018-01-31,0.31,2,0
19945629,Cozy bedroom in downtown next to 24hr transit,3532300,Kashif,,Church-Yonge Corridor,43.66102,-79.38289,Private room,93,2,13,2017-09-16,0.33,1,0
19949554,Charming High Park Heritage Church,118598977,Carolyn,,High Park North,43.65577,-79.46762,Entire home/apt,114,183,0,,,1,283
19950008,Newly renovated private bedroom centrally located,141399646,Natalia,,Stonegate-Queensway,43.62935,-79.48888,Private room,46,2,58,2019-10-10,1.48,3,8
19950309,2 bedroom Condo in St Lawrence Perfect for TIFF,21422118,Alex,,Church-Yonge Corridor,43.65094,-79.37419,Entire home/apt,250,1,2,2017-08-07,0.05,1,0
19950931,Entire 1 Bedroom apartment at King & Queen,28581534,Kate,,Roncesvalles,43.63961,-79.44465,Entire home/apt,75,5,2,2018-01-03,0.05,1,0
19951765,Large private bedroom w patio&living room access,21974695,Nataliya,,Willowdale West,43.77486,-79.42171,Private room,50,2,10,2019-09-03,0.36,1,0
19952295,Couple and Family Friendly Luxury Apartment,141428310,Jamal,,Thorncliffe Park,43.70119,-79.34392,Entire home/apt,81,3,55,2020-03-12,1.39,1,65
19952855,"Bright, Comfortable Bedroom in Toronto's West End",81729044,Eleanor & Mark,,Dovercourt-Wallace Emerson-Junction,43.66835,-79.43857,Private room,30,2,83,2020-07-31,2.09,2,51
19963173,Beautiful Downtown Condo!!,39197333,Opeyemi,,Waterfront Communities-The Island,43.64797,-79.39223,Entire home/apt,110,2,1,2018-01-01,0.03,1,0
19965366,Lovely bedroom midtown Toronto,141553252,Lourdes,,Corso Italia-Davenport,43.68303,-79.44477,Private room,29,3,20,2019-11-25,0.52,4,328
19965899,2BR@Heart Of Downtown,4471409,Ricky,,Bay Street Corridor,43.65964,-79.38415,Entire home/apt,70,21,2,2019-10-11,0.08,2,75
19967920,Private home in East Toronto - Close to Subway!,38695801,Kathryn,,East End-Danforth,43.68439,-79.3078,Entire home/apt,175,3,11,2018-01-01,0.28,1,0
19968186,"Beautiful, Artistic Liberty Village 1bdrm TownHome",32362567,Dawn,,Niagara,43.64084,-79.41329,Entire home/apt,125,2,120,2020-09-18,3.24,1,329
19970294,Bright Quiet Single room,110651998,Cynthia,,Dufferin Grove,43.6587,-79.43728,Private room,85,2,2,2017-10-16,0.05,1,90
19970549,Blue Room - Queen Bed and PRIVATE Washroom,140833265,Ariel,,O'Connor-Parkview,43.70338,-79.31547,Private room,41,3,140,2020-06-12,3.57,4,61
19971038,2 BR Boutique Loft by CN Tower w/ FREE Parking,107325229,Paul,,Waterfront Communities-The Island,43.64424,-79.39755,Entire home/apt,269,2,8,2019-09-02,0.20,1,78
19972194,"Bright,sunny, clean, private rooms near downtown",102225775,Maggie,,Mimico (includes Humber Bay Shores),43.61856,-79.49621,Private room,50,2,73,2020-09-11,1.87,1,364
19977687,King West Room For Rent in the downtown core.,6275574,Shawna,,Niagara,43.64163,-79.41406,Private room,50,5,14,2020-04-01,0.50,1,78
19977818,"Explore Sprawling High Park at a Rustic, Cozy Getaway",44729613,Esther,,High Park North,43.65676,-79.45927,Entire home/apt,87,1,100,2020-09-12,2.52,2,71
19983236,Private Spacious Apartment Steps away from Transit,141736266,Xavier,,Henry Farm,43.76923,-79.3479,Entire home/apt,125,3,1,2017-08-07,0.03,1,0
19983243,Stylish Queen Street West Loft,141736650,Joel,,Little Portugal,43.64331,-79.42721,Entire home/apt,198,2,27,2019-11-01,0.69,1,0
19984196,"Comfortable, bright, private bedroom",141399646,Natalia,,Stonegate-Queensway,43.63087,-79.48758,Private room,50,2,55,2019-11-02,1.39,3,22
19984212,Beautiful Apartment in Palmerston Village,44788157,Elizabeth,,University,43.65945,-79.40856,Entire home/apt,88,7,45,2020-09-28,1.72,1,169
19985455,1 BD Suite @ Heart of the Entertainment District,8612323,Daniel,,Waterfront Communities-The Island,43.64381,-79.39195,Entire home/apt,105,28,118,2019-11-11,3.06,1,0
19986492,Entire floor with private entrance,40619693,Ivan,,Steeles,43.81794,-79.31218,Entire home/apt,65,30,12,2020-03-02,0.31,1,141
19986917,1 Bdrm close to Toronto College of Dental Hygiene,41109621,Holly,,Bay Street Corridor,43.65264,-79.38411,Entire home/apt,58,30,0,,,1,0
19987229,5 Minute Subway Huge Luxury Studio w/ Parking,90068148,Emily,,Newtonbrook East,43.79976,-79.39621,Entire home/apt,70,28,25,2020-08-31,0.65,4,138
19991801,Four Seasons Suite with kitchenette,58109938,Sergei  &  Larina,,Steeles,43.81449,-79.32987,Private room,46,2,32,2020-04-17,0.82,2,363
19993012,She's best kind,141844310,Jamie,,Palmerston-Little Italy,43.66354,-79.41321,Entire home/apt,200,1,0,,,1,0
19997453,Cozy and Modern Basement Apartment,141893978,Carmen,,Thistletown-Beaumond Heights,43.73668,-79.5771,Entire home/apt,80,3,11,2019-10-05,0.29,1,363
19998857,Charming farmhouse in trendy Toronto neighbourhood,141903610,Andrej,,Dovercourt-Wallace Emerson-Junction,43.66559,-79.43628,Entire home/apt,203,3,0,,,1,0
20006802,"Semi private apartment in family home, Leslieville",38709882,Joanna,,Greenwood-Coxwell,43.66851,-79.32563,Private room,70,1,10,2018-09-02,0.26,3,0
20007311,1 BR Condo in the Heart of Downtown Toronto,35874445,Neeraj,,Waterfront Communities-The Island,43.64482,-79.37716,Entire home/apt,130,3,76,2020-03-11,1.95,1,90
20007586,Trinity Bellwoods Oasis,850850,Ran,,Trinity-Bellwoods,43.65054,-79.41883,Entire home/apt,325,7,7,2020-09-06,0.24,2,15
20010119,Cozy room close to the heart of Toronto,142041828,Lidia,,Palmerston-Little Italy,43.65829,-79.42079,Private room,55,1,268,2020-10-17,6.79,2,179
20011592,Private Bedroom with Separate Entrance,11699435,Maxim,,Kingsview Village-The Westway,43.69314,-79.55146,Private room,60,5,289,2020-09-30,7.30,2,63
20011771,Charming private room in upper Leslieville,100159440,Céline,,Greenwood-Coxwell,43.67454,-79.32341,Private room,35,1,6,2017-10-01,0.15,1,0
20013037,Spacious 2-BR Heritage Apartment by Dundas Square,775925,Lee,,Moss Park,43.65965,-79.37296,Entire home/apt,159,2,8,2017-10-22,0.20,1,0
20014694,"Charming Home, Stunning View, Perfect Location!",72167852,Tiffany,,North St.James Town,43.67011,-79.37313,Entire home/apt,99,1,111,2020-03-04,2.90,1,0
20023466,lovely room,142188417,Joao,,Weston-Pellam Park,43.67722,-79.4654,Private room,60,7,0,,,1,0
20026891,"Bright Basement Apt near Airport, transit & Humber",137175946,Malinda,,Thistletown-Beaumond Heights,43.7386,-79.55532,Entire home/apt,65,2,3,2017-09-19,0.08,1,0
20029130,1BR Condo furnished in Financial District - 2,1919294,Toronto Suite Rentals,,Waterfront Communities-The Island,43.64751,-79.3927,Entire home/apt,169,5,8,2019-10-22,0.23,57,179
20029933,Cozy open-concept apartment,30948160,Janet,,Dufferin Grove,43.65559,-79.43907,Entire home/apt,110,1,14,2019-08-05,0.51,1,0
20030671,Elegant 1 bedroom loft in trendy Liberty Village,107675615,Evana & Ryan,,Niagara,43.63928,-79.41501,Entire home/apt,165,2,9,2017-11-27,0.23,1,0
20031488,Queen St W 1  room in new 2bedrooms condo,114175651,Christian,,Little Portugal,43.64258,-79.42438,Private room,51,1,18,2019-04-28,0.47,1,340
20031896,Luxury 2 Bdrm Townhouse at Yonge-Eglington,5039296,Mitch,,Mount Pleasant West,43.7075,-79.39472,Entire home/apt,188,2,1,2017-08-14,0.03,1,0
20033819,Executive Bachelor's Pad near Casa Loma,79078429,Doreen,,Casa Loma,43.68279,-79.40222,Entire home/apt,120,30,18,2020-08-13,0.47,1,89
20034393,Relax in a Modern King West Loft  + Free Parking,7206002,Nadeem,,Niagara,43.64089,-79.4155,Entire home/apt,175,2,19,2019-07-21,0.49,1,0
20035112,Private RM #2 in a townhouse close public transit,64971156,Liming,,Victoria Village,43.72313,-79.30986,Private room,58,1,50,2020-01-01,1.27,2,360
20035202,"Top Floor, 1 Bedroom at Bloor and Ossington",27112073,Esmerelda,,Dovercourt-Wallace Emerson-Junction,43.6614,-79.43162,Entire home/apt,175,2,10,2019-09-02,0.26,1,0
20035377,NEW Luxury Hotel Residence downtown,133165002,Cynthia,,Waterfront Communities-The Island,43.64445,-79.39311,Entire home/apt,100,21,1,2017-12-02,0.03,1,0
20035472,Toronto Shared House (basement w private kitchen),21868614,Marie-Josee,,Oakwood Village,43.69173,-79.44311,Private room,55,28,3,2019-04-01,0.09,7,364
20035580,Cant Get More Downtown Than This!Yonge&College1Bdr,10352387,Mybnbmanager,,Church-Yonge Corridor,43.66323,-79.38091,Private room,100,14,6,2019-12-17,0.15,6,90
20035707,Harbourfront - Studio,8884157,Vincent,,Waterfront Communities-The Island,43.63936,-79.38166,Entire home/apt,75,21,0,,,1,0
20035881,Private Studio in Parkdale,142674330,Steven,,South Parkdale,43.63815,-79.4367,Entire home/apt,45,1,6,2017-09-18,0.16,1,0
20036854,"Stylish Kitchen, 12min. walks to Finch Subway B1",21737657,D.,,Newtonbrook East,43.7841,-79.40514,Private room,36,1,21,2019-03-02,0.54,18,83
20036982,Private Master Bedroom,137813925,Bertha,,Centennial Scarborough,43.78152,-79.14738,Private room,120,1,47,2019-12-22,1.22,3,88
20038363,COZY  PLACE CLOSE TO DOWNTOWN TORONTO/ FEMALE ONLY,103061751,Alicia,,Keelesdale-Eglinton West,43.68421,-79.46625,Private room,39,2,0,,,3,365
20038431,COZY PRIVATE ROOM DOWNTOWN TORONTO/ FEMALE ONLY,103061751,Alicia,,Keelesdale-Eglinton West,43.68681,-79.46367,Private room,40,2,6,2017-10-25,0.15,3,365
20045416,Luxe urban oasis in Leslieville,142400147,Carla,,South Riverdale,43.6595,-79.34075,Entire home/apt,158,2,3,2017-09-10,0.08,1,0
20046499,Gorgeous 2 bed Condo in Downtown Toronto,61845318,Tina,,Bay Street Corridor,43.66726,-79.38727,Entire home/apt,214,365,40,2018-08-06,1.09,1,172
20047222,Cozy Central Condo Downtown,294608,Hoda,,Waterfront Communities-The Island,43.64218,-79.39306,Entire home/apt,180,2,7,2018-03-08,0.18,1,0
