id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34585881,My Cozy Roman House,260951801,Giulia,,XIII Aurelia,41.90115,12.44054,Entire home/apt,58,1,20,2020-01-05,1.18,2,167
34586516,Casa con giardino a due passi da piazza di Spagna,11978297,Carlotta,,I Centro Storico,41.90966,12.47735,Entire home/apt,100,20,13,2020-08-31,0.78,2,178
34587558,Esedra Inn - camera economy matrimoniale,215992083,Golden Gestione,,I Centro Storico,41.90159,12.49402,Hotel room,66,1,0,,,4,2
34588032,Spacious and bright apartment close to the Vatican,139596650,Alessandro,,XIII Aurelia,41.89719,12.42827,Entire home/apt,300,3,0,,,4,37
34588655,Opera House,2315268,Alessandra,,I Centro Storico,41.90027,12.49515,Entire home/apt,40,1,10,2020-09-06,0.57,17,357
34588747,Testaccio historic house,260966758,Nadia & Filippo,,I Centro Storico,41.87874,12.47798,Entire home/apt,75,1,43,2020-10-14,2.59,2,314
34589031,Monti room 2+1,139596650,Alessandro,,XIII Aurelia,41.89951,12.42839,Hotel room,78,2,0,,,4,65
34590121,confort house in San Pietro,260357935,Francesco,,I Centro Storico,41.90991,12.45698,Entire home/apt,130,1,0,,,3,364
34591429,ZEUS INN-CESARE ROOM WITH A GREAT VIEW OF S.PETER,161396619,Giovanni,,XIII Aurelia,41.89897,12.45519,Private room,95,1,0,,,12,363
34591620,Cozy Apt. with Terrace in Via della Scala,3134996,Francesca,,I Centro Storico,41.89205,12.46755,Entire home/apt,129,3,4,2019-08-21,0.23,11,0
34591952,Casa room,203757390,Casa A Roma,,I Centro Storico,41.89683,12.50377,Private room,30,1,0,,,5,0
34592395,ZEUS INN-AUGUSTO ROOM WITH A GREAT VIEW OF S.PETER,161396619,Giovanni,,I Centro Storico,41.90038,12.45555,Private room,95,1,0,,,12,362
34592969,Balcony Penthouse over Campo dei Fiori,51503378,Laura,,I Centro Storico,41.89514,12.47195,Entire home/apt,189,1,2,2019-07-07,0.12,32,364
